product,product_type,product_volume,product_price_per_unit,product_price,product_unit,product_category,product_subcategory,product_url,product_code,collected_timestamp
Salsa aperitivo Dani,Bote,125 ml,"| 11,20 €/L",1.4,/ud.,"Aceite, especias y salsas >",Otras salsas,https://tienda.mercadona.es/product/23409/salsa-aperitivo-dani-bote,23409,2023-03-09 21:11:16.560567
Salsa romesco Ferrer,Tarro,130 g,"| 13,847 €/kg",1.8,/ud.,"Aceite, especias y salsas >",Otras salsas,https://tienda.mercadona.es/product/17290/salsa-romesco-ferrer-tarro,17290,2023-03-09 21:11:17.192128
Salsa picante Mc. Ilhenny Tabasco,Botella,57 ml,"| 65,79 €/L",3.75,/ud.,"Aceite, especias y salsas >",Otras salsas,https://tienda.mercadona.es/product/17337/salsa-picante-mc-ilhenny-tabasco-botella,17337,2023-03-09 21:11:17.804255
Salsa calçots Ferrer,Tarro,320 g,"| 8,094 €/kg",2.59,/ud.,"Aceite, especias y salsas >",Otras salsas,https://tienda.mercadona.es/product/17291/salsa-calcots-ferrer-tarro,17291,2023-03-09 21:11:18.436710
Pasta de sésamo Tahini Hacendado,Tarro,200 g,"| 14,50 €/kg",2.9,/ud.,"Aceite, especias y salsas >",Otras salsas,https://tienda.mercadona.es/product/17441/pasta-sesamo-tahini-hacendado-tarro,17441,2023-03-09 21:11:19.108931
Salsa brava Hacendado,Bote,310 g,"| 5,323 €/kg",1.65,/ud.,"Aceite, especias y salsas >",Otras salsas,https://tienda.mercadona.es/product/35163/salsa-brava-hacendado-bote,35163,2023-03-09 21:11:19.738177
Agua mineral grande Font Agudes mineralización débil,Garrafa,8 L,"| 0,108 €/L",0.86,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/28039/agua-mineral-grande-font-agudes-mineralizacion-debil-garrafa,28039,2023-03-09 21:18:28.371499
Agua mineral grande Font Agudes mineralización débil,Garrafa,6 L,"| 0,125 €/L",0.75,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27335/agua-mineral-grande-font-agudes-mineralizacion-debil-garrafa,27335,2023-03-09 21:18:28.976054
Agua mineral grande Font Agudes mineralización débil,"6 botellas x 1,5 L","| 0,16 €/L",Not available,1.44,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/26992/agua-mineral-grande-font-agudes-mineralizacion-debil-pack-6,26992,2023-03-09 21:18:29.489642
Agua mineral grande Font Agudes mineralización débil,Botella,"1,5 L","| 0,16 €/L",0.24,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/26993/agua-mineral-grande-font-agudes-mineralizacion-debil-botella,26993,2023-03-09 21:18:30.049638
Agua mineral mediana Font Agudes mineralización débil,6 botellas x 1 L,"| 0,40 €/L",Not available,2.4,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/28572/agua-mineral-mediana-font-agudes-mineralizacion-debil-pack-6,28572,2023-03-09 21:18:30.621519
Agua mineral mediana Font Agudes mineralización débil,Botella,1 L,"| 0,40 €/L",0.4,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/28573/agua-mineral-mediana-font-agudes-mineralizacion-debil-botella,28573,2023-03-09 21:18:31.197682
Agua mineral pequeña Font Agudes mineralización débil,6 botellas x 500 ml,"| 0,40 €/L",Not available,1.2,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27062/agua-mineral-pequena-font-agudes-mineralizacion-debil-pack-6,27062,2023-03-09 21:18:31.727705
Agua mineral pequeña Font Agudes mineralización débil,Botella,500 ml,"| 0,40 €/L",0.2,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27514/agua-mineral-pequena-font-agudes-mineralizacion-debil-botella,27514,2023-03-09 21:18:32.306831
Agua mineral pequeña Font Agudes tapón infantil mineralización débil,6 botellas x 330 ml,"| 0,667 €/L",Not available,1.32,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27576/agua-mineral-pequena-font-agudes-tapon-infantil-mineralizacion-debil-pack-6,27576,2023-03-09 21:18:32.864111
Agua mineral pequeña Font Agudes tapón infantil mineralización débil,Botella,330 ml,"| 0,667 €/L",0.22,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27575/agua-mineral-pequena-font-agudes-tapon-infantil-mineralizacion-debil-botella,27575,2023-03-09 21:18:33.450471
Agua mineral grande Bronchales mineralización muy débil,Garrafa,6 L,"| 0,205 €/L",1.23,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/28035/agua-mineral-grande-bronchales-mineralizacion-muy-debil-garrafa,28035,2023-03-09 21:18:33.973573
Agua mineral grande Bronchales mineralización muy débil,"6 botellas x 1,5 L","| 0,247 €/L",Not available,2.22,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/23448/agua-mineral-grande-bronchales-mineralizacion-muy-debil-pack-6,23448,2023-03-09 21:18:34.471794
Agua mineral grande Bronchales mineralización muy débil,Botella,"1,5 L","| 0,247 €/L",0.37,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/23449/agua-mineral-grande-bronchales-mineralizacion-muy-debil-botella,23449,2023-03-09 21:18:35.078292
Agua mineral mediana Bronchales mineralización muy débil,6 botellas x 1 L,"| 0,50 €/L",Not available,3.0,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/28491/agua-mineral-mediana-bronchales-mineralizacion-muy-debil-pack-6,28491,2023-03-09 21:18:35.651324
Agua mineral mediana Bronchales mineralización muy débil,Botella,1 L,"| 0,50 €/L",0.5,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/28499/agua-mineral-mediana-bronchales-mineralizacion-muy-debil-botella,28499,2023-03-09 21:18:36.224648
Agua mineral pequeña Bronchales mineralización muy débil,6 botellas x 500 ml,"| 0,50 €/L",Not available,1.5,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27061/agua-mineral-pequena-bronchales-mineralizacion-muy-debil-pack-6,27061,2023-03-09 21:18:36.729145
Agua mineral pequeña Bronchales mineralización muy débil,Botella,500 ml,"| 0,50 €/L",0.25,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27054/agua-mineral-pequena-bronchales-mineralizacion-muy-debil-botella,27054,2023-03-09 21:18:37.287674
Agua mineral pequeña Bronchales tapón infantil mineralización muy débil,6 botellas x 330 ml,"| 1,091 €/L",Not available,2.16,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/28566/agua-mineral-pequena-bronchales-tapon-infantil-mineralizacion-muy-debil-pack-6,28566,2023-03-09 21:18:37.791515
Agua mineral pequeña Bronchales tapón infantil mineralización muy débil,Botella,330 ml,"| 1,091 €/L",0.36,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/28567/agua-mineral-pequena-bronchales-tapon-infantil-mineralizacion-muy-debil-botella,28567,2023-03-09 21:18:38.345756
Agua mineral grande Bezoya mineralización muy débil,"6 botellas x 1,5 L","| 0,487 €/L",Not available,4.38,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27314/agua-mineral-grande-bezoya-mineralizacion-muy-debil-pack-6,27314,2023-03-09 21:18:38.861321
Agua mineral grande Bezoya mineralización muy débil,Botella,"1,5 L","| 0,487 €/L",0.73,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27230/agua-mineral-grande-bezoya-mineralizacion-muy-debil-botella,27230,2023-03-09 21:18:39.417282
Agua mineral grande Ribes mineralización débil,Garrafa,8 L,"| 0,265 €/L",2.12,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27292/agua-mineral-grande-ribes-mineralizacion-debil-garrafa,27292,2023-03-09 21:18:39.965847
Agua mineral grande Ribes mineralización débil,"6 botellas x 1,5 L","| 0,367 €/L",Not available,3.3,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27155/agua-mineral-grande-ribes-mineralizacion-debil-pack-6,27155,2023-03-09 21:18:40.533988
Agua mineral grande Ribes mineralización débil,Botella,"1,5 L","| 0,367 €/L",0.55,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27038/agua-mineral-grande-ribes-mineralizacion-debil-botella,27038,2023-03-09 21:18:41.066581
Agua mineral grande Nestlé Aquarel mineralización muy débil,"6 botellas x 1,5 L","| 0,394 €/L",Not available,3.54,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27099/agua-mineral-grande-nestle-aquarel-mineralizacion-muy-debil-pack-6,27099,2023-03-09 21:18:41.650174
Agua mineral grande Nestlé Aquarel mineralización muy débil,Botella,"1,5 L","| 0,394 €/L",0.59,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27232/agua-mineral-grande-nestle-aquarel-mineralizacion-muy-debil-botella,27232,2023-03-09 21:18:42.234086
Agua mineral grande Font Vella,"6 botellas x 1,5 L","| 0,467 €/L",Not available,4.2,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27350/agua-mineral-grande-font-vella-pack-6,27350,2023-03-09 21:18:42.778479
Agua mineral grande Font Vella,Botella,"1,5 L","| 0,487 €/L",0.73,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27204/agua-mineral-grande-font-vella-botella,27204,2023-03-09 21:18:43.367795
Agua mineral grande Solán de Cabras mineralización muy débil,"6 botellas x 1,5 L","| 0,58 €/L",Not available,5.22,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27327/agua-mineral-grande-solan-cabras-mineralizacion-muy-debil-pack-6,27327,2023-03-09 21:18:43.966195
Agua mineral grande Solán de Cabras mineralización muy débil,Botella,"1,5 L","| 0,58 €/L",0.87,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27356/agua-mineral-grande-solan-cabras-mineralizacion-muy-debil-botella,27356,2023-03-09 21:18:44.566519
Agua mineral grande Viladrau,"6 botellas x 1,5 L","| 0,42 €/L",Not available,3.78,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27253/agua-mineral-grande-viladrau-pack-6,27253,2023-03-09 21:18:45.124625
Agua mineral grande Viladrau,Botella,"1,5 L","| 0,42 €/L",0.63,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27221/agua-mineral-grande-viladrau-botella,27221,2023-03-09 21:18:45.604714
Agua de coco Chaokoh 100% natural,Brick,1 L,"| 2,60 €/L",2.6,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/28198/agua-coco-chaokoh-100-natural-brick,28198,2023-03-09 21:18:46.144165
Agua mineral con gas grande Vichy Catalan,Botella,1 L,"| 1,49 €/L",1.49,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27213/agua-mineral-con-gas-grande-vichy-catalan-botella,27213,2023-03-09 21:18:46.698278
Agua mineral con gas pequeña Vichy Catalan,6 botellas x 300 ml,"| 3,273 €/L",Not available,5.89,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/28185/agua-mineral-con-gas-pequena-vichy-catalan-pack-6,28185,2023-03-09 21:18:47.355405
Agua mineral con gas grande Cortes,"6 botellas x 1,5 L","| 0,254 €/L",Not available,2.28,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27366/agua-mineral-con-gas-grande-cortes-pack-6,27366,2023-03-09 21:18:47.880023
Agua mineral con gas grande Cortes,Botella,"1,5 L","| 0,254 €/L",0.38,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27367/agua-mineral-con-gas-grande-cortes-botella,27367,2023-03-09 21:18:48.412913
Agua mineral con gas pequeña Cortes,6 botellas x 500 ml,"| 0,50 €/L",Not available,1.5,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27368/agua-mineral-con-gas-pequena-cortes-pack-6,27368,2023-03-09 21:18:48.946700
Agua mineral con gas pequeña Cortes,Botella,500 ml,"| 0,50 €/L",0.25,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27369/agua-mineral-con-gas-pequena-cortes-botella,27369,2023-03-09 21:18:49.487362
Agua mineral con gas grande San Narciso,Botella,1 L,"| 1,29 €/L",1.29,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27084/agua-mineral-con-gas-grande-san-narciso-botella,27084,2023-03-09 21:18:50.017039
Agua mineral con gas grande San Pellegrino,6 botellas x 1 L,"| 1,35 €/L",Not available,8.1,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27894/agua-mineral-con-gas-grande-san-pellegrino-pack-6,27894,2023-03-09 21:18:50.532294
Agua mineral con gas grande San Pellegrino,Botella,1 L,"| 1,35 €/L",1.35,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27893/agua-mineral-con-gas-grande-san-pellegrino-botella,27893,2023-03-09 21:18:51.079004
Agua de soda con sifón La Casa,Botella,"1,5 L","| 1,067 €/L",1.6,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27203/agua-soda-con-sifon-casa-botella,27203,2023-03-09 21:18:51.628718
Agua mineral con gas grande Fonter,6 botellas x 1 L,"| 1,09 €/L",Not available,6.54,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27598/agua-mineral-con-gas-grande-fonter-pack-6,27598,2023-03-09 21:18:52.153549
Agua mineral con gas grande Fonter,Botella,1 L,"| 1,09 €/L",1.09,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27597/agua-mineral-con-gas-grande-fonter-botella,27597,2023-03-09 21:18:52.704714
Gaseosa Hacendado grande,Botella,"1,5 L","| 0,334 €/L",0.5,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27973/gaseosa-hacendado-grande-botella,27973,2023-03-09 21:18:53.181983
Gaseosa Hacendado pequeña,6 botellas x 500 ml,"| 0,64 €/L",Not available,1.92,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27972/gaseosa-hacendado-pequena-pack-6,27972,2023-03-09 21:18:53.657512
Gaseosa Hacendado pequeña,Botella,500 ml,"| 0,64 €/L",0.32,/ud.,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27971/gaseosa-hacendado-pequena-botella,27971,2023-03-09 21:18:54.180623
Gaseosa La Casera grande,"2 botellas x 1,5 L","| 0,754 €/L",Not available,2.26,/pack,Agua y refrescos >,Agua,https://tienda.mercadona.es/product/27733/gaseosa-casera-grande-pack-2,27733,2023-03-09 21:18:54.683082
Gaseosa La Casera grande,Not available,Not available,Not available,1.15,/ud.,Not Available,Compartir,https://tienda.mercadona.es/product/27735/gaseosa-casera-grande-botella,27735,2023-03-09 21:18:55.129994
Refresco Coca-Cola,2 botellas x 2 L,"| 1,185 €/L",Not available,4.74,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27348/refresco-coca-cola-pack-2,27348,2023-03-09 21:31:58.313813
Refresco Coca-Cola,Botella,2 L,"| 1,235 €/L",2.47,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27342/refresco-coca-cola-botella,27342,2023-03-09 21:31:58.930988
Refresco Coca-Cola,Botella,"1,25 L","| 1,376 €/L",1.72,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/28181/refresco-coca-cola-botella,28181,2023-03-09 21:31:59.519003
Refresco Coca-Cola,4 botellas x 500 ml,"| 2,52 €/L",Not available,5.04,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/28113/refresco-coca-cola-pack-4,28113,2023-03-09 21:32:00.123900
Refresco Coca-Cola,Botella,500 ml,"| 2,98 €/L",1.49,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/29360/refresco-coca-cola-botella,29360,2023-03-09 21:32:00.728882
Refresco Coca-Cola,12 latas x 330 ml,"| 2,485 €/L",Not available,9.84,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27321/refresco-coca-cola-pack-12,27321,2023-03-09 21:32:01.323317
Refresco Coca-Cola,Lata,330 ml,"| 2,758 €/L",0.91,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27326/refresco-coca-cola-lata,27326,2023-03-09 21:32:01.906654
Refresco cola Hacendado,Botella,2 L,"| 0,55 €/L",1.1,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/29072/refresco-cola-hacendado-botella,29072,2023-03-09 21:32:02.455529
Refresco cola Hacendado,6 latas x 330 ml,"| 1,182 €/L",Not available,2.34,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/29031/refresco-cola-hacendado-pack-6,29031,2023-03-09 21:32:02.993972
Refresco cola Hacendado,Lata,330 ml,"| 1,182 €/L",0.39,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/29032/refresco-cola-hacendado-lata,29032,2023-03-09 21:32:03.592031
Refresco cola Pepsi,Botella,"1,75 L","| 1,08 €/L",1.89,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/23894/refresco-cola-pepsi-botella,23894,2023-03-09 21:32:04.115417
Refresco Coca-Cola Zero azúcar,12 latas x 330 ml,"| 2,304 €/L",Not available,9.12,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27426/refresco-coca-cola-zero-azucar-pack-12,27426,2023-03-09 21:32:04.584163
Refresco Coca-Cola Zero azúcar,Lata,330 ml,"| 2,576 €/L",0.85,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27414/refresco-coca-cola-zero-azucar-lata,27414,2023-03-09 21:32:05.103497
Refresco Coca-Cola Zero azúcar,2 botellas x 2 L,"| 1,00 €/L",Not available,4.0,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27449/refresco-coca-cola-zero-azucar-pack-2,27449,2023-03-09 21:32:05.635367
Refresco Coca-Cola Zero azúcar,Botella,2 L,"| 1,05 €/L",2.1,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27445/refresco-coca-cola-zero-azucar-botella,27445,2023-03-09 21:32:06.234310
Refresco Coca-Cola Zero azúcar,Botella,"1,25 L","| 1,192 €/L",1.49,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/13816/refresco-coca-cola-zero-azucar-botella,13816,2023-03-09 21:32:06.840525
Refresco Coca-Cola Zero azúcar,4 botellas x 500 ml,"| 2,32 €/L",Not available,4.64,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/28115/refresco-coca-cola-zero-azucar-pack-4,28115,2023-03-09 21:32:07.433804
Refresco Coca-Cola Zero azúcar,Botella,500 ml,"| 2,78 €/L",1.39,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/29361/refresco-coca-cola-zero-azucar-botella,29361,2023-03-09 21:32:08.032930
Refresco Coca-Cola light,12 latas x 330 ml,"| 2,667 €/L",Not available,10.56,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27656/refresco-coca-cola-light-pack-12,27656,2023-03-09 21:32:08.616867
Refresco Coca-Cola light,Lata,330 ml,"| 2,728 €/L",0.9,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27406/refresco-coca-cola-light-lata,27406,2023-03-09 21:32:09.209561
Refresco Coca-Cola Zero Zero,12 latas x 330 ml,"| 2,304 €/L",Not available,9.12,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/26997/refresco-coca-cola-zero-zero-pack-12,26997,2023-03-09 21:32:09.737690
Refresco Coca-Cola Zero Zero,Lata,330 ml,"| 2,576 €/L",0.85,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27559/refresco-coca-cola-zero-zero-lata,27559,2023-03-09 21:32:10.320002
Refresco Coca-Cola Zero Zero,2 botellas x 2 L,"| 1,00 €/L",Not available,4.0,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/28180/refresco-coca-cola-zero-zero-pack-2,28180,2023-03-09 21:32:10.910684
Refresco Coca-Cola Zero Zero,Botella,2 L,"| 1,05 €/L",2.1,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/27462/refresco-coca-cola-zero-zero-botella,27462,2023-03-09 21:32:11.523769
Refresco cola Hacendado Zero azúcar,Botella,2 L,"| 0,35 €/L",0.7,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/29073/refresco-cola-hacendado-zero-azucar-botella,29073,2023-03-09 21:32:12.113548
Refresco cola Hacendado Zero azúcar,6 latas x 330 ml,"| 0,97 €/L",Not available,1.92,/pack,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/29033/refresco-cola-hacendado-zero-azucar-pack-6,29033,2023-03-09 21:32:12.706854
Refresco cola Hacendado Zero azúcar,Lata,330 ml,"| 0,97 €/L",0.32,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/29034/refresco-cola-hacendado-zero-azucar-lata,29034,2023-03-09 21:32:13.330705
Refresco cola Hacendado Zero azúcar Zero cafeína,Botella,2 L,"| 0,35 €/L",0.7,/ud.,Agua y refrescos >,Refresco de cola,https://tienda.mercadona.es/product/29074/refresco-cola-hacendado-zero-azucar-zero-cafeina-botella,29074,2023-03-09 21:32:13.947996
